Date,IC,IC_MA_30,IC_Sharpe_60
2025-09-15,0.19828382838283828,0.15480388038803877,0.621394937032399
2025-09-16,0.09294929492949294,0.15127392739273926,0.6203923725290016
2025-09-17,0.16079207920792077,0.1517419741974197,0.6494305039279713
2025-09-18,0.12236423642364236,0.1501126112611261,0.6741111379759323
2025-09-19,0.11903990399039903,0.1475055505550555,0.6900428412087087
2025-09-22,0.17618961896189617,0.14425562556255625,0.7234937771274793
2025-09-23,0.1858265826582658,0.14235783578357833,0.7673498130705418
2025-09-24,0.179033903390339,0.14174857485748574,0.8123644702152806
2025-09-25,0.3013741374137413,0.147015901590159,0.8355113880871193
2025-09-26,0.3071467146714671,0.15716491649164915,0.8665594758663627
2025-09-29,0.3477347734773477,0.16719671967196717,0.9050370501566682
2025-09-30,0.3819741974197419,0.17945314531453144,0.9514876217525113
2025-10-01,0.21296129612961293,0.18677387738773873,1.0093438763505942
2025-10-02,0.1400300030003,0.18596619661966196,1.061573690117802
2025-10-03,0.2321272127212721,0.1896037603760376,1.1365245145185974
2025-10-06,0.14984698469846985,0.18909210921092107,1.224738890166507
2025-10-07,0.0836963696369637,0.18719671967196716,1.298495138540874
2025-10-08,0.10007800780078006,0.1877519751975197,1.3944819532629875
2025-10-09,0.07897989798979896,0.18473487348734874,1.4882933788485408
2025-10-10,0.2357275727572757,0.18655185518551853,1.5853716352813991
2025-10-13,0.25158115811581155,0.18888368836883684,1.6351230434930069
2025-10-14,0.23764776477647764,0.1897337733773377,1.7085701427349016
2025-10-15,0.13436543654365435,0.1822026202620262,1.7913030295447074
2025-10-16,0.10364236423642363,0.17714451445144513,1.8385081206881175
2025-10-17,0.004812481248124812,0.170005800580058,1.8044765485134997
2025-10-20,-0.022694269426942693,0.16408240824082404,1.7575415564682304
2025-10-21,-0.06767476747674767,0.15947594759475947,1.6869432017717327
2025-10-22,0.04807680768076807,0.1573317331733173,1.6834391071351824
2025-10-23,-0.12349234923492348,0.14959735973597357,1.5398569601009544
2025-10-24,-0.18097809780978094,0.1397147714771477,1.3669349720294788
2025-10-27,-0.11377137713771375,0.1293129312931293,1.2605690154509852
2025-10-28,-0.23236723672367232,0.11846904690469046,1.1023644871594391
2025-10-29,-0.1266126612661266,0.10888888888888887,1.026893035082147
2025-10-30,-0.08957695769576958,0.10182418241824182,0.9696705673500025
2025-10-31,-0.07667566756675666,0.09530033003300328,0.9186418467714046
2025-11-03,-0.027278727872787276,0.0885180518051805,0.8817962020702385
2025-11-04,0.004776477647764776,0.08248304830483047,0.8535979623864213
2025-11-05,-0.09998199819981995,0.07318251825182516,0.8018270508868175
2025-11-06,0.0751035103510351,0.06564016401640163,0.7934589552619095
2025-11-07,0.12758475847584758,0.059654765476547654,0.813053046320269
2025-11-10,0.17508550855085508,0.0538997899789979,0.8289433209098638
2025-11-11,0.1914431443144314,0.04754875487548755,0.8524036577819754
2025-11-12,0.1738973897389739,0.04624662466246624,0.8797831370224342
2025-11-13,0.21624962496249625,0.04878727872787279,0.8830792619363581
2025-11-14,0.10816681668166815,0.044655265526552655,0.8811983402310561
2025-11-17,0.2346354635463546,0.047481548154815485,0.8850715273845857
2025-11-18,0.19956795679567957,0.05134393439343934,0.8898786483539854
2025-11-19,0.1712211221122112,0.05371537153715371,0.9002510629220921
2025-11-20,0.35299129912991295,0.06284908490849085,0.9016408615750804
2025-11-21,0.3691089108910891,0.0672951295129513,0.9019052878609846
2025-11-24,0.1979237923792379,0.06550655065506551,0.9030458440350935
2025-11-25,0.2626342634263426,0.06633943394339434,0.9047462129119199
2025-11-26,0.25030903090309026,0.0702042204220422,0.9069627800805626
2025-11-28,0.26403840384038396,0.07555075507550753,0.9070828601181391
2025-12-01,0.2943534353435343,0.0852021202120212,0.908377605322836
2025-12-02,0.2923252325232523,0.0957027702770277,0.9144886053497921
2025-12-03,0.26340234023402337,0.10673867386738672,0.9317824694809912
2025-12-04,0.2898529852985298,0.11479787978797878,0.9432796308116311
2025-12-05,0.17346534653465345,0.1246964696469647,0.9505604397899512
2025-12-08,0.12864086408640862,0.135017101710171,0.9522332128306936
2025-12-09,0.09123312331233123,0.14185058505850584,0.9405447598041939
2025-12-10,0.1568556855685568,0.15482468246824682,0.9484879916096595
2025-12-11,0.17352535253525347,0.1648292829282928,0.9496608553914305
2025-12-12,0.114011401140114,0.1716155615561556,0.9485745816225785
2025-12-15,0.18881488148814882,0.18046524652465246,0.9557388267360603
2025-12-16,0.2588418841884188,0.190002600260026,0.9601987326174151
2025-12-17,0.2722472247224722,0.19891829182918289,0.9641690060311631
